epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
114,1.000,1.000,11.728761,12.731336,0.000000,1.757430,0.688739,12.968712,14.281007,0.000000,1.759672,0.680844,1.00e-04
115,1.000,1.000,11.656157,12.642124,0.000000,1.755511,0.690243,12.724926,13.980089,0.000000,1.755871,0.680784,1.00e-04
116,1.000,1.000,11.604274,12.583277,0.000000,1.749557,0.690034,12.865716,14.163739,0.000000,1.748158,0.680995,1.00e-04
117,1.000,1.000,11.595921,12.575958,0.000000,1.746501,0.689772,12.931356,14.242563,0.000000,1.751381,0.681003,1.00e-04
118,1.000,1.000,11.452333,12.393364,0.000000,1.749399,0.690612,12.667841,13.913308,0.000000,1.751225,0.681073,1.00e-04
119,1.000,1.000,11.366762,12.288745,0.000000,1.747278,0.689718,12.629158,13.864121,0.000000,1.752108,0.680876,1.00e-04
120,1.000,1.000,11.403172,12.334129,0.000000,1.747585,0.689005,12.621901,13.859589,0.000000,1.747600,0.680745,1.00e-04
121,1.000,1.000,11.249048,12.147374,0.000000,1.741775,0.688643,12.472129,13.677898,0.000000,1.742107,0.680626,1.00e-04
122,1.000,1.000,11.124003,11.993926,0.000000,1.739081,0.687986,12.705641,13.967909,0.000000,1.743979,0.680653,1.00e-04
123,1.000,1.000,11.111002,11.976071,0.000000,1.740301,0.689521,12.490414,13.699970,0.000000,1.742915,0.680527,1.00e-04
124,1.000,1.000,11.042191,11.891458,0.000000,1.739269,0.688051,12.367588,13.547965,0.000000,1.741418,0.680403,1.00e-04
125,1.000,1.000,11.023053,11.868628,0.000000,1.738214,0.687898,12.259025,13.413114,0.000000,1.740549,0.680471,1.00e-04
126,1.000,1.000,10.973922,11.806974,0.000000,1.738175,0.689012,12.235994,13.381429,0.000000,1.743521,0.680168,1.00e-04
127,1.000,1.000,10.849443,11.644589,0.000000,1.745127,0.688351,12.116160,13.220202,0.000000,1.754986,0.680044,1.00e-04
128,1.000,1.000,10.825566,11.612154,0.000000,1.747464,0.689357,11.982306,13.063177,0.000000,1.744573,0.680531,1.00e-04
129,1.000,1.000,10.825037,11.620479,0.000000,1.737957,0.691442,12.066147,13.174980,0.000000,1.737513,0.680767,1.00e-04
130,1.000,1.000,10.693841,11.461055,0.000000,1.733781,0.689859,11.859161,12.916938,0.000000,1.736913,0.680399,1.00e-04
131,1.000,1.000,10.630067,11.382750,0.000000,1.732875,0.687832,12.031376,13.134434,0.000000,1.734692,0.680381,1.00e-04
132,1.000,1.000,10.599672,11.342737,0.000000,1.734377,0.689901,11.742608,12.767692,0.000000,1.740472,0.680386,1.00e-04
133,1.000,1.000,10.537065,11.261772,0.000000,1.737541,0.688071,11.730453,12.750916,0.000000,1.742128,0.680090,1.00e-04
134,1.000,1.000,10.407615,11.103052,0.000000,1.734048,0.689671,11.682868,12.699887,0.000000,1.733648,0.680199,1.00e-04
135,1.000,1.000,10.442150,11.150984,0.000000,1.729670,0.688130,11.627400,12.629788,0.000000,1.734403,0.680236,1.00e-04
136,1.000,1.000,10.378515,11.066751,0.000000,1.734149,0.688972,11.651170,12.656346,0.000000,1.737483,0.680527,1.00e-04
137,1.000,1.000,10.323901,11.000656,0.000000,1.732195,0.688095,11.555452,12.541577,0.000000,1.732646,0.680371,1.00e-04
138,1.000,1.000,10.249057,10.910371,0.000000,1.728640,0.689238,11.513649,12.490493,0.000000,1.731500,0.680272,1.00e-04
139,1.000,1.000,10.216240,10.871282,0.000000,1.726868,0.688605,11.546314,12.533110,0.000000,1.729888,0.679580,1.00e-04
140,1.000,1.000,10.146724,10.786489,0.000000,1.724381,0.690141,11.412177,12.368221,0.000000,1.727089,0.679642,1.00e-04
141,1.000,1.000,10.139555,10.777780,0.000000,1.724572,0.688367,11.243634,12.154656,0.000000,1.729965,0.679683,1.00e-04
142,1.000,1.000,10.090602,10.712792,0.000000,1.727330,0.692524,11.405650,12.351906,0.000000,1.735136,0.680080,1.00e-04
143,1.000,1.000,10.018213,10.612452,0.000000,1.738240,0.688297,11.301080,12.209674,0.000000,1.746679,0.679988,1.00e-04
144,1.000,1.000,10.009635,10.602539,0.000000,1.737510,0.687975,11.217771,12.116531,0.000000,1.735714,0.679875,1.00e-04
145,1.000,1.000,9.973968,10.566981,0.000000,1.728443,0.688142,11.173631,12.066913,0.000000,1.730098,0.680114,1.00e-04
146,1.000,1.000,9.860918,10.430404,0.000000,1.723286,0.689827,11.154695,12.047339,0.000000,1.725906,0.680497,1.00e-04
147,1.000,1.000,9.816878,10.372777,0.000000,1.726548,0.687087,11.030499,11.884601,0.000000,1.733477,0.680182,1.00e-04
148,1.000,1.000,9.745314,10.282730,0.000000,1.726724,0.688755,11.010827,11.866648,0.000000,1.726829,0.680226,1.00e-04
149,1.000,1.000,9.714064,10.250454,0.000000,1.719862,0.689054,10.903477,11.735129,0.000000,1.724163,0.680215,1.00e-04
150,1.000,1.000,9.723628,10.262105,0.000000,1.720118,0.689247,10.915263,11.750891,0.000000,1.723222,0.679864,1.00e-04
151,1.000,1.000,9.651484,10.173082,0.000000,1.719680,0.686368,10.767782,11.565469,0.000000,1.724232,0.680107,1.00e-04
152,1.000,1.000,9.590498,10.097728,0.000000,1.718141,0.689010,10.836047,11.651938,0.000000,1.723149,0.679889,1.00e-04
153,1.000,1.000,9.575872,10.078274,0.000000,1.718959,0.690426,10.756784,11.553409,0.000000,1.722568,0.680007,1.00e-04
154,1.000,1.000,9.466244,9.943031,0.000000,1.717412,0.689448,10.674790,11.448923,0.000000,1.724549,0.680061,1.00e-04
155,1.000,1.000,9.481752,9.958754,0.000000,1.720776,0.690637,10.694466,11.472905,0.000000,1.725165,0.680051,1.00e-04
156,1.000,1.000,9.427565,9.892729,0.000000,1.720148,0.686321,10.625270,11.384649,0.000000,1.726864,0.680294,1.00e-04
157,1.000,1.000,9.404497,9.861420,0.000000,1.721730,0.689882,10.564438,11.312218,0.000000,1.723187,0.680567,1.00e-04
158,1.000,1.000,9.338760,9.785640,0.000000,1.715943,0.687470,10.624660,11.395148,0.000000,1.715515,0.680647,1.00e-04
159,1.000,1.000,9.318960,9.768320,0.000000,1.708198,0.688727,10.625398,11.400512,0.000000,1.711192,0.680175,1.00e-04
160,1.000,1.000,9.320993,9.768640,0.000000,1.710646,0.687822,10.432588,11.150243,0.000000,1.720486,0.680021,1.00e-04
161,1.000,1.000,9.304177,9.738510,0.000000,1.719584,0.688507,10.522745,11.258530,0.000000,1.724869,0.680128,1.00e-04
162,1.000,1.000,9.253076,9.676275,0.000000,1.717810,0.689037,10.364631,11.066011,0.000000,1.719710,0.680267,1.00e-04
163,1.000,1.000,9.175146,9.586442,0.000000,1.710606,0.687539,10.346684,11.050459,0.000000,1.712813,0.680331,1.00e-04
164,1.000,1.000,9.127485,9.531408,0.000000,1.706162,0.687142,10.297898,10.993664,0.000000,1.708682,0.680104,1.00e-04
165,1.000,1.000,9.066132,9.455495,0.000000,1.705245,0.687701,10.215381,10.888869,0.000000,1.710379,0.679913,1.00e-04
166,1.000,1.000,9.033426,9.412345,0.000000,1.707184,0.689016,10.342265,11.044853,0.000000,1.713008,0.679884,1.00e-04
167,1.000,1.000,9.021137,9.394194,0.000000,1.709865,0.689449,10.182626,10.842089,0.000000,1.716179,0.680056,1.00e-04
168,1.000,1.000,8.993587,9.357848,0.000000,1.712002,0.688535,10.175442,10.834394,0.000000,1.714814,0.680377,1.00e-04
169,1.000,1.000,8.962921,9.319897,0.000000,1.711694,0.688241,10.094377,10.731572,0.000000,1.716312,0.680347,1.00e-04
170,1.000,1.000,8.919170,9.265519,0.000000,1.711213,0.688921,9.998242,10.612998,0.000000,1.714679,0.680496,1.00e-04
171,1.000,1.000,8.903944,9.249636,0.000000,1.708712,0.686325,10.081332,10.722196,0.000000,1.709259,0.680841,1.00e-04
172,1.000,1.000,8.834858,9.172121,0.000000,1.699248,0.688810,9.981511,10.602848,0.000000,1.703857,0.680733,1.00e-04
173,1.000,1.000,8.812940,9.139967,0.000000,1.704026,0.688726,9.985033,10.598982,0.000000,1.712181,0.680507,1.00e-04
174,1.000,1.000,8.762677,9.073388,0.000000,1.706791,0.692669,9.905519,10.499384,0.000000,1.712419,0.680385,1.00e-04
175,1.000,1.000,8.762887,9.074650,0.000000,1.706949,0.688041,9.830376,10.409599,0.000000,1.708238,0.680533,1.00e-04
176,1.000,1.000,8.706846,9.011161,0.000000,1.700073,0.689292,9.815329,10.393055,0.000000,1.706004,0.680407,1.00e-04
177,1.000,1.000,8.668532,8.967118,0.000000,1.696703,0.687375,9.787598,10.365022,0.000000,1.699347,0.680512,1.00e-04
178,1.000,1.000,8.649352,8.942886,0.000000,1.697005,0.687194,9.741322,10.300518,0.000000,1.705996,0.680552,1.00e-04
179,1.000,1.000,8.644695,8.933410,0.000000,1.700047,0.689649,9.696425,10.248452,0.000000,1.701894,0.680738,1.00e-04
180,1.000,1.000,8.577368,8.857573,0.000000,1.691920,0.688871,9.727561,10.297264,0.000000,1.692007,0.680719,1.00e-04
181,1.000,1.000,8.552413,8.828005,0.000000,1.689955,0.690225,9.650300,10.193937,0.000000,1.698764,0.680693,1.00e-04
182,1.000,1.000,8.522551,8.781611,0.000000,1.698637,0.691758,9.599458,10.122423,0.000000,1.706643,0.681025,1.00e-04
183,1.000,1.000,8.478246,8.729056,0.000000,1.696693,0.688231,9.635495,10.178620,0.000000,1.695598,0.680602,1.00e-04
184,1.000,1.000,8.455899,8.708647,0.000000,1.689238,0.687957,9.563146,10.088547,0.000000,1.695237,0.680593,1.00e-04
185,1.000,1.000,8.467754,8.717725,0.000000,1.694577,0.689564,9.535909,10.043424,0.000000,1.706297,0.680659,1.00e-04
186,1.000,1.000,8.407602,8.639176,0.000000,1.698502,0.687296,9.613816,10.148487,0.000000,1.698604,0.680711,1.00e-04
187,1.000,1.000,8.394955,8.632632,0.000000,1.688891,0.688680,9.565368,10.092199,0.000000,1.694325,0.680747,1.00e-04
188,1.000,1.000,8.332142,8.553990,0.000000,1.689530,0.686630,9.514088,10.029341,0.000000,1.693074,0.680779,1.00e-04
189,1.000,1.000,8.332749,8.558684,0.000000,1.685350,0.687610,9.415675,9.912519,0.000000,1.686875,0.680795,1.00e-04
190,1.000,1.000,8.311154,8.535205,0.000000,1.681523,0.688859,9.439064,9.940646,0.000000,1.687919,0.681058,1.00e-04
191,1.000,1.000,8.261359,8.470158,0.000000,1.684737,0.687216,9.450012,9.948268,0.000000,1.694048,0.680799,1.00e-04
192,1.000,1.000,8.265298,8.470179,0.000000,1.689464,0.687916,9.362684,9.840218,0.000000,1.692971,0.680660,1.00e-04
193,1.000,1.000,8.240966,8.444524,0.000000,1.684385,0.689194,9.318253,9.791228,0.000000,1.686447,0.680560,1.00e-04
194,1.000,1.000,8.179971,8.377114,0.000000,1.675536,0.689253,9.202283,9.653903,0.000000,1.678725,0.680899,1.00e-04
195,1.000,1.000,8.172842,8.368048,0.000000,1.676139,0.687460,9.376781,9.864230,0.000000,1.686447,0.681200,1.00e-04
196,1.000,1.000,8.144843,8.328412,0.000000,1.680403,0.688960,9.187900,9.627853,0.000000,1.686720,0.681209,1.00e-04
197,1.000,1.000,8.085870,8.255135,0.000000,1.679479,0.690894,9.193967,9.642094,0.000000,1.680086,0.681115,1.00e-04
198,1.000,1.000,8.107298,8.291513,0.000000,1.670869,0.686962,9.143952,9.581614,0.000000,1.678048,0.681108,1.00e-04
199,1.000,1.000,8.065496,8.239676,0.000000,1.670334,0.687438,9.227881,9.689344,0.000000,1.675221,0.681143,1.00e-04
200,1.000,1.000,8.007440,8.166128,0.000000,1.671473,0.686797,9.086241,9.513049,0.000000,1.674478,0.681091,1.00e-04
201,1.000,1.000,7.995180,8.155421,0.000000,1.666454,0.688399,9.221623,9.687918,0.000000,1.668849,0.681043,1.00e-04
202,1.000,1.000,7.973240,8.128488,0.000000,1.665862,0.688799,9.054492,9.475407,0.000000,1.672430,0.681106,1.00e-04
203,1.000,1.000,7.929558,8.076651,0.000000,1.663196,0.688400,8.955346,9.358580,0.000000,1.665376,0.680903,1.00e-04
204,1.000,1.000,7.906256,8.053906,0.000000,1.656929,0.687938,8.949474,9.356213,0.000000,1.660426,0.680814,1.00e-04
205,1.000,1.000,7.914497,8.065575,0.000000,1.655404,0.688566,8.876482,9.264055,0.000000,1.661344,0.680815,1.00e-04
