epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
89,1.000,1.000,18.355983,20.861983,0.000000,1.737782,1.380852,21.979936,25.393086,0.000000,1.735787,1.384184,1.00e-04
90,1.000,1.000,18.191781,20.654610,0.000000,1.739494,1.382488,21.784967,25.146632,0.000000,1.738461,1.384465,1.00e-04
91,1.000,1.000,18.067596,20.498637,0.000000,1.740180,1.382711,21.896935,25.286324,0.000000,1.738681,1.384651,1.00e-04
92,1.000,1.000,17.875430,20.258792,0.000000,1.739999,1.381987,21.273055,24.507670,0.000000,1.737607,1.384165,1.00e-04
93,1.000,1.000,17.828063,20.200206,0.000000,1.739517,1.381419,21.191323,24.405745,0.000000,1.737275,1.384533,1.00e-04
94,1.000,1.000,17.732425,20.081973,0.000000,1.738081,1.381906,21.446073,24.725566,0.000000,1.735974,1.384201,1.00e-04
95,1.000,1.000,17.638243,19.966083,0.000000,1.736496,1.380897,21.447243,24.728987,0.000000,1.734071,1.383980,1.00e-04
96,1.000,1.000,17.492724,19.784136,0.000000,1.735843,1.383704,21.209293,24.431218,0.000000,1.734302,1.384383,1.00e-04
97,1.000,1.000,17.373957,19.635514,0.000000,1.737094,1.379352,21.244433,24.472847,0.000000,1.736594,1.384400,1.00e-04
98,1.000,1.000,17.359049,19.614076,0.000000,1.739303,1.381731,20.943696,24.095964,0.000000,1.737491,1.384652,1.00e-04
99,1.000,1.000,17.254639,19.483969,0.000000,1.738380,1.383800,20.783931,23.899434,0.000000,1.734294,1.384743,1.00e-04
100,1.000,1.000,17.107607,19.304141,0.000000,1.734811,1.382223,20.726620,23.828752,0.000000,1.733280,1.384972,1.00e-04
101,1.000,1.000,16.983463,19.149562,0.000000,1.734196,1.382281,20.368109,23.383449,0.000000,1.730378,1.385239,1.00e-04
102,1.000,1.000,16.977577,19.144299,0.000000,1.732255,1.381668,20.583754,23.651628,0.000000,1.731774,1.385160,1.00e-04
103,1.000,1.000,16.762693,18.872010,0.000000,1.735901,1.381817,20.005566,22.924020,0.000000,1.736547,1.385555,1.00e-04
104,1.000,1.000,16.676284,18.761439,0.000000,1.738329,1.382345,19.971833,22.881444,0.000000,1.736967,1.385516,1.00e-04
105,1.000,1.000,16.476402,18.511743,0.000000,1.738079,1.382722,20.033962,22.961248,0.000000,1.734839,1.385462,1.00e-04
106,1.000,1.000,16.423627,18.446720,0.000000,1.736751,1.384251,19.816864,22.687977,0.000000,1.736798,1.385217,1.00e-04
107,1.000,1.000,16.298253,18.288997,0.000000,1.738206,1.382450,19.612268,22.432240,0.000000,1.736768,1.385303,1.00e-04
108,1.000,1.000,16.278299,18.263723,0.000000,1.738213,1.383746,19.659528,22.491368,0.000000,1.736764,1.385115,1.00e-04
109,1.000,1.000,16.141249,18.092836,0.000000,1.738591,1.380534,19.480164,22.267674,0.000000,1.736214,1.385267,1.00e-04
110,1.000,1.000,16.010535,17.932189,0.000000,1.736276,1.378813,19.525424,22.328180,0.000000,1.732362,1.384951,1.00e-04
111,1.000,1.000,16.005793,17.930361,0.000000,1.731450,1.381722,19.393320,22.169295,0.000000,1.726034,1.385282,1.00e-04
112,1.000,1.000,15.937483,17.848383,0.000000,1.727953,1.382069,19.156149,21.872173,0.000000,1.726677,1.385344,1.00e-04
113,1.000,1.000,15.810983,17.689482,0.000000,1.729221,1.380101,19.119425,21.823846,0.000000,1.729060,1.385498,1.00e-04
114,1.000,1.000,15.642170,17.475270,0.000000,1.731941,1.382006,18.929414,21.584237,0.000000,1.731199,1.385325,1.00e-04
115,1.000,1.000,15.599003,17.421982,0.000000,1.731705,1.380267,18.847456,21.482326,0.000000,1.730433,1.386246,1.00e-04
116,1.000,1.000,15.474385,17.267039,0.000000,1.730376,1.382266,18.619279,21.200908,0.000000,1.726532,1.386634,1.00e-04
117,1.000,1.000,15.382835,17.153819,0.000000,1.729234,1.381960,18.534039,21.091825,0.000000,1.728952,1.387085,1.00e-04
118,1.000,1.000,15.355715,17.115833,0.000000,1.732698,1.384448,18.555290,21.114621,0.000000,1.732843,1.386591,1.00e-04
119,1.000,1.000,15.320487,17.069823,0.000000,1.735346,1.381755,18.545091,21.098516,0.000000,1.736128,1.386878,1.00e-04
120,1.000,1.000,15.128505,16.826603,0.000000,1.738829,1.380799,18.567326,21.125213,0.000000,1.737025,1.387669,1.00e-04
121,1.000,1.000,15.053719,16.734104,0.000000,1.738308,1.378948,18.497077,21.038396,0.000000,1.736120,1.387321,1.00e-04
122,1.000,1.000,14.961521,16.621219,0.000000,1.735842,1.379360,18.156035,20.616034,0.000000,1.731987,1.388089,1.00e-04
123,1.000,1.000,14.766856,16.381627,0.000000,1.730890,1.384209,18.338552,20.851108,0.000000,1.725182,1.387600,1.00e-04
124,1.000,1.000,14.749693,16.367229,0.000000,1.723949,1.383754,18.203937,20.687585,0.000000,1.720363,1.387885,1.00e-04
125,1.000,1.000,14.736757,16.353987,0.000000,1.721960,1.379994,18.063496,20.511843,0.000000,1.720478,1.388194,1.00e-04
126,1.000,1.000,14.589277,16.169466,0.000000,1.721710,1.381683,17.764805,20.137264,0.000000,1.721596,1.388583,1.00e-04
127,1.000,1.000,14.492499,16.043998,0.000000,1.726207,1.381676,17.645943,19.981949,0.000000,1.728430,1.388199,1.00e-04
128,1.000,1.000,14.394885,15.916750,0.000000,1.731306,1.382200,17.925777,20.329303,0.000000,1.731146,1.387089,1.00e-04
129,1.000,1.000,14.371571,15.887423,0.000000,1.731796,1.380980,17.821903,20.200439,0.000000,1.730079,1.387441,1.00e-04
130,1.000,1.000,14.311711,15.815735,0.000000,1.729980,1.375693,17.599992,19.924439,0.000000,1.728630,1.387676,1.00e-04
131,1.000,1.000,14.288694,15.785328,0.000000,1.730245,1.381180,17.515621,19.818987,0.000000,1.728678,1.387443,1.00e-04
132,1.000,1.000,14.165250,15.632061,0.000000,1.728611,1.383561,17.816522,20.197657,0.000000,1.726200,1.387178,1.00e-04
133,1.000,1.000,14.051709,15.493013,0.000000,1.726623,1.379999,17.395115,19.671226,0.000000,1.725854,1.387254,1.00e-04
134,1.000,1.000,13.984520,15.409094,0.000000,1.727051,1.378019,17.098961,19.301392,0.000000,1.725507,1.387209,1.00e-04
135,1.000,1.000,13.935800,15.349354,0.000000,1.725493,1.379613,17.130352,19.344040,0.000000,1.722038,1.387448,1.00e-04
136,1.000,1.000,13.869362,15.268311,0.000000,1.723550,1.379368,16.992713,19.169838,0.000000,1.724236,1.387268,1.00e-04
137,1.000,1.000,13.735585,15.100500,0.000000,1.724764,1.376868,17.083797,19.284996,0.000000,1.723121,1.386516,1.00e-04
138,1.000,1.000,13.722130,15.082745,0.000000,1.724623,1.381179,16.892161,19.045615,0.000000,1.722914,1.386689,1.00e-04
139,1.000,1.000,13.706784,15.066074,0.000000,1.722985,1.377682,16.832200,18.973060,0.000000,1.720519,1.386680,1.00e-04
140,1.000,1.000,13.607363,14.941084,0.000000,1.722977,1.380574,16.739945,18.852799,0.000000,1.725582,1.386197,1.00e-04
141,1.000,1.000,13.429791,14.712996,0.000000,1.729230,1.380050,16.624587,18.704024,0.000000,1.730145,1.386259,1.00e-04
142,1.000,1.000,13.410984,14.688354,0.000000,1.730349,1.380109,16.584188,18.655441,0.000000,1.728056,1.386955,1.00e-04
143,1.000,1.000,13.461391,14.754265,0.000000,1.728009,1.377859,16.442527,18.478820,0.000000,1.727711,1.386508,1.00e-04
144,1.000,1.000,13.273296,14.516129,0.000000,1.730543,1.379792,16.504238,18.551206,0.000000,1.732397,1.386776,1.00e-04
145,1.000,1.000,13.184788,14.401946,0.000000,1.733685,1.381417,16.150467,18.111257,0.000000,1.730083,1.386973,1.00e-04
146,1.000,1.000,13.194660,14.419844,0.000000,1.728491,1.379957,16.203605,18.183582,0.000000,1.724304,1.386481,1.00e-04
147,1.000,1.000,13.091856,14.297249,0.000000,1.723235,1.377339,16.025404,17.964223,0.000000,1.720897,1.386540,1.00e-04
148,1.000,1.000,13.020725,14.208995,0.000000,1.721979,1.379722,16.040844,17.980918,0.000000,1.723469,1.386671,1.00e-04
149,1.000,1.000,12.995224,14.173944,0.000000,1.725368,1.378874,15.920569,17.827784,0.000000,1.726378,1.386198,1.00e-04
150,1.000,1.000,12.842663,13.982330,0.000000,1.726048,1.379800,15.742474,17.605372,0.000000,1.726080,1.386563,1.00e-04
151,1.000,1.000,12.903564,14.055636,0.000000,1.729616,1.376812,15.838220,17.721450,0.000000,1.729679,1.386585,1.00e-04
152,1.000,1.000,12.796137,13.921433,0.000000,1.729017,1.378887,16.040481,17.976717,0.000000,1.727237,1.386588,1.00e-04
153,1.000,1.000,12.717509,13.826820,0.000000,1.725158,1.379631,15.811890,17.694721,0.000000,1.723419,1.386889,1.00e-04
154,1.000,1.000,12.677310,13.778803,0.000000,1.723922,1.375648,15.544330,17.359505,0.000000,1.724270,1.386547,1.00e-04
155,1.000,1.000,12.597659,13.676073,0.000000,1.726533,1.377872,15.459828,17.249150,0.000000,1.729067,1.386271,1.00e-04
156,1.000,1.000,12.521068,13.574579,0.000000,1.731807,1.379794,15.575565,17.390328,0.000000,1.732533,1.386375,1.00e-04
157,1.000,1.000,12.528894,13.585535,0.000000,1.730654,1.379711,15.485510,17.283464,0.000000,1.726802,1.386484,1.00e-04
158,1.000,1.000,12.407651,13.439996,0.000000,1.724725,1.379370,15.545720,17.363608,0.000000,1.722050,1.385969,1.00e-04
159,1.000,1.000,12.397434,13.430040,0.000000,1.722342,1.377642,15.262726,17.011215,0.000000,1.720662,1.386119,1.00e-04
160,1.000,1.000,12.258302,13.259048,0.000000,1.719471,1.377430,15.188550,16.920502,0.000000,1.718658,1.386111,1.00e-04
161,1.000,1.000,12.206232,13.194480,0.000000,1.718865,1.377777,15.155746,16.879782,0.000000,1.718242,1.386635,1.00e-04
162,1.000,1.000,12.204013,13.192294,0.000000,1.718255,1.377873,15.196921,16.933218,0.000000,1.716268,1.386660,1.00e-04
163,1.000,1.000,12.144961,13.119897,0.000000,1.717163,1.376566,14.933630,16.602524,0.000000,1.717743,1.387082,1.00e-04
164,1.000,1.000,12.108296,13.071345,0.000000,1.718951,1.380294,14.830634,16.472170,0.000000,1.719221,1.387607,1.00e-04
165,1.000,1.000,11.959925,12.884698,0.000000,1.720920,1.377150,14.870531,16.519334,0.000000,1.722071,1.387032,1.00e-04
166,1.000,1.000,11.989203,12.919230,0.000000,1.722705,1.378276,14.886763,16.536478,0.000000,1.725062,1.387656,1.00e-04
167,1.000,1.000,11.937285,12.848914,0.000000,1.726863,1.383314,14.797097,16.420514,0.000000,1.728949,1.387630,1.00e-04
168,1.000,1.000,11.884142,12.780869,0.000000,1.729374,1.379734,14.790766,16.412345,0.000000,1.729074,1.388153,1.00e-04
169,1.000,1.000,11.818776,12.701602,0.000000,1.727182,1.378743,14.719740,16.326465,0.000000,1.726282,1.387711,1.00e-04
170,1.000,1.000,11.820991,12.705552,0.000000,1.726481,1.376824,14.727763,16.337132,0.000000,1.725681,1.387556,1.00e-04
171,1.000,1.000,11.741409,12.607651,0.000000,1.725136,1.375895,14.639574,16.227733,0.000000,1.724994,1.386960,1.00e-04
172,1.000,1.000,11.610302,12.445744,0.000000,1.722476,1.378627,14.344839,15.865520,0.000000,1.718806,1.386887,1.00e-04
173,1.000,1.000,11.613732,12.453966,0.000000,1.719089,1.376439,14.402214,15.935740,0.000000,1.720380,1.386589,1.00e-04
174,1.000,1.000,11.524713,12.342531,0.000000,1.718765,1.378377,14.316554,15.831882,0.000000,1.717128,1.386731,1.00e-04
175,1.000,1.000,11.515081,12.335897,0.000000,1.713751,1.376813,14.325600,15.850776,0.000000,1.709578,1.386583,1.00e-04
176,1.000,1.000,11.407174,12.206993,0.000000,1.707184,1.379165,14.282296,15.801761,0.000000,1.704449,1.386638,1.00e-04
177,1.000,1.000,11.391825,12.188712,0.000000,1.706722,1.377386,14.232873,15.732015,0.000000,1.712380,1.386784,1.00e-04
178,1.000,1.000,11.388947,12.176770,0.000000,1.714512,1.379608,14.086473,15.545236,0.000000,1.716131,1.386895,1.00e-04
179,1.000,1.000,11.371862,12.154378,0.000000,1.716237,1.376848,13.847824,15.246558,0.000000,1.716447,1.387103,1.00e-04
180,1.000,1.000,11.228295,11.975995,0.000000,1.714805,1.378274,13.868650,15.277211,0.000000,1.711721,1.387521,1.00e-04
181,1.000,1.000,11.258186,12.016964,0.000000,1.710870,1.379592,14.140194,15.615598,0.000000,1.713008,1.386542,1.00e-04
182,1.000,1.000,11.211321,11.955784,0.000000,1.713899,1.377873,13.740587,15.114275,0.000000,1.714690,1.387072,1.00e-04
183,1.000,1.000,11.137154,11.865464,0.000000,1.711859,1.376479,13.768601,15.152802,0.000000,1.711117,1.387328,1.00e-04
184,1.000,1.000,11.041256,11.745581,0.000000,1.711844,1.376579,13.828278,15.224556,0.000000,1.713947,1.387379,1.00e-04
185,1.000,1.000,11.061930,11.769798,0.000000,1.714189,1.373704,13.705472,15.069541,0.000000,1.715536,1.387052,1.00e-04
186,1.000,1.000,10.977884,11.664499,0.000000,1.713431,1.377700,13.704821,15.072299,0.000000,1.711918,1.387234,1.00e-04
187,1.000,1.000,10.901988,11.574166,0.000000,1.709214,1.376420,13.656019,15.013962,0.000000,1.709099,1.387851,1.00e-04
188,1.000,1.000,10.937233,11.618415,0.000000,1.709333,1.375172,13.819882,15.215988,0.000000,1.711925,1.387756,1.00e-04
189,1.000,1.000,10.938819,11.616447,0.000000,1.712336,1.378961,13.710653,15.076297,0.000000,1.715104,1.387662,1.00e-04
190,1.000,1.000,10.912475,11.581439,0.000000,1.715449,1.374819,13.581042,14.911465,0.000000,1.717996,1.387363,1.00e-04
191,1.000,1.000,10.901048,11.565359,0.000000,1.716850,1.376407,13.404769,14.691466,0.000000,1.717632,1.387450,1.00e-04
192,1.000,1.000,10.809663,11.453020,0.000000,1.715106,1.375810,13.437052,14.736129,0.000000,1.713424,1.387045,1.00e-04
193,1.000,1.000,10.805474,11.452139,0.000000,1.710364,1.377357,13.481611,14.795763,0.000000,1.709465,1.387144,1.00e-04
194,1.000,1.000,10.760105,11.398932,0.000000,1.706902,1.377191,13.419283,14.719198,0.000000,1.708159,1.386988,1.00e-04
195,1.000,1.000,10.632270,11.240026,0.000000,1.705733,1.378308,13.186786,14.432046,0.000000,1.704558,1.387515,1.00e-04
196,1.000,1.000,10.637684,11.247983,0.000000,1.703836,1.381145,13.329730,14.610770,0.000000,1.704627,1.387058,1.00e-04
197,1.000,1.000,10.603231,11.207056,0.000000,1.702846,1.376544,13.224524,14.478690,0.000000,1.705345,1.386475,1.00e-04
198,1.000,1.000,10.583030,11.177589,0.000000,1.706806,1.377566,13.166843,14.400770,0.000000,1.711107,1.386708,1.00e-04
199,1.000,1.000,10.477730,11.041234,0.000000,1.711279,1.378599,13.227583,14.477001,0.000000,1.710912,1.386260,1.00e-04
200,1.000,1.000,10.475127,11.043094,0.000000,1.706634,1.376721,12.932333,14.116479,0.000000,1.702184,1.387010,1.00e-04
201,1.000,1.000,10.435447,11.000953,0.000000,1.699809,1.374188,13.211800,14.467940,0.000000,1.700183,1.386505,1.00e-04
202,1.000,1.000,10.425891,10.989188,0.000000,1.699093,1.376330,13.259036,14.525652,0.000000,1.701573,1.386280,1.00e-04
203,1.000,1.000,10.373311,10.921031,0.000000,1.701538,1.376278,12.918684,14.098247,0.000000,1.703482,1.386506,1.00e-04
