epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
47,1.000,1.000,23.347174,27.263906,0.000000,1.661471,1.034358,27.912423,32.974911,0.000000,1.656383,1.036939,1.00e-04
48,1.000,1.000,23.101169,26.950223,0.000000,1.667208,1.036123,27.496884,32.449519,0.000000,1.662595,1.035963,1.00e-04
49,1.000,1.000,22.811922,26.583248,0.000000,1.672897,1.035032,26.989210,31.809606,0.000000,1.667806,1.036401,1.00e-04
50,1.000,1.000,22.707256,26.448316,0.000000,1.676873,1.035522,27.111788,31.957045,0.000000,1.673620,1.036281,1.00e-04
51,1.000,1.000,22.492424,26.175539,0.000000,1.681308,1.034731,27.081158,31.917026,0.000000,1.675391,1.036119,1.00e-04
52,1.000,1.000,22.265342,25.888450,0.000000,1.684903,1.033297,26.619025,31.334271,0.000000,1.680393,1.036463,1.00e-04
53,1.000,1.000,22.034870,25.595429,0.000000,1.689684,1.033895,26.197093,30.800525,0.000000,1.686837,1.036016,1.00e-04
54,1.000,1.000,21.758832,25.245561,0.000000,1.694454,1.034097,26.014579,30.570041,0.000000,1.689198,1.035933,1.00e-04
55,1.000,1.000,21.455339,24.861950,0.000000,1.698268,1.035823,26.358943,30.995978,0.000000,1.693870,1.035317,1.00e-04
56,1.000,1.000,21.359879,24.738896,0.000000,1.701780,1.036689,25.961236,30.495627,0.000000,1.697043,1.035501,1.00e-04
57,1.000,1.000,21.157068,24.482261,0.000000,1.705162,1.035646,25.998423,30.537581,0.000000,1.701565,1.035525,1.00e-04
58,1.000,1.000,21.002341,24.285290,0.000000,1.709102,1.034137,25.634912,30.080384,0.000000,1.704335,1.035681,1.00e-04
59,1.000,1.000,20.991032,24.269567,0.000000,1.711231,1.031963,25.382736,29.761984,0.000000,1.707521,1.035655,1.00e-04
60,1.000,1.000,20.892442,24.143098,0.000000,1.714003,1.033804,25.219925,29.557771,0.000000,1.708019,1.036463,1.00e-04
